country_1,country_2,city_region,name,system,operator,launched,discontinued,_mw_parser_output_navbar_display_inline_font_size_88_font_weight_normal_mw_parser_output_navbar_collapse_float_left_text_align_left_mw_parser_output_navbar_boxtext_word_spacing_0_mw_parser_output_navbar_ul_display_inline_block_white_space_nowrap_line_height_inherit_mw_parser_output_navbar_brackets_before_margin_right_0_125em_content_mw_parser_output_navbar_brackets_after_margin_left_0_125em_content_mw_parser_output_navbar_li_word_spacing_0_125em_mw_parser_output_navbar_a_span_mw_parser_output_navbar_a_abbr_text_decoration_inherit_mw_parser_output_navbar_mini_abbr_font_variant_small_caps_border_bottom_none_text_decoration_none_cursor_inherit_mw_parser_output_navbar_ct_full_font_size_114_margin_0_7em_mw_parser_output_navbar_ct_mini_font_size_114_margin_0_4em_html_skin_theme_clientpref_night_mw_parser_output_navbar_li_a_abbr_color_var_color_base_important_media_prefers_color_scheme_dark_html_skin_theme_clientpref_os_mw_parser_output_navbar_li_a_abbr_color_var_color_base_important_media_print_mw_parser_output_navbar_display_none_important_vtebicycle_sharing_systems_1,_mw_parser_output_navbar_display_inline_font_size_88_font_weight_normal_mw_parser_output_navbar_collapse_float_left_text_align_left_mw_parser_output_navbar_boxtext_word_spacing_0_mw_parser_output_navbar_ul_display_inline_block_white_space_nowrap_line_height_inherit_mw_parser_output_navbar_brackets_before_margin_right_0_125em_content_mw_parser_output_navbar_brackets_after_margin_left_0_125em_content_mw_parser_output_navbar_li_word_spacing_0_125em_mw_parser_output_navbar_a_span_mw_parser_output_navbar_a_abbr_text_decoration_inherit_mw_parser_output_navbar_mini_abbr_font_variant_small_caps_border_bottom_none_text_decoration_none_cursor_inherit_mw_parser_output_navbar_ct_full_font_size_114_margin_0_7em_mw_parser_output_navbar_ct_mini_font_size_114_margin_0_4em_html_skin_theme_clientpref_night_mw_parser_output_navbar_li_a_abbr_color_var_color_base_important_media_prefers_color_scheme_dark_html_skin_theme_clientpref_os_mw_parser_output_navbar_li_a_abbr_color_var_color_base_important_media_print_mw_parser_output_navbar_display_none_important_vtebicycle_sharing_systems_2,_3,_4,_5,_6,_7,_8,_9,_10,x1,x2,source_url,scrape_time
Romania,Romania,Topoloveni,nextbike[17],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Russia,Russia,Almetyevsk,Gobike,,,September 2017[269],,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Russia,Russia,Kazan,Veli'k,3 Gen. Cyclocity,Russ Outdoor[270],1 July 2013,2019[271],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Russia,Russia,Moscow,Velobike,Smoove (2014-2025)[272],CityBike,1 June 2013,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Russia,Russia,Saint Petersburg,Velogorod,,,July 2014,2020[273],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Russia,Russia,Saint Petersburg,SmartBike,4 Gen.,,May 2020[274],,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Russia,Russia,Various locations,Whoosh,4 Gen.,,2021[275],,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Russia,Russia,Various locations,MTS Urent,4 Gen.,,2018[276],,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Saudi Arabia,Saudi Arabia,"Riyadh, Andorra Village",TIER[25],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Saudi Arabia,Saudi Arabia,Riyadh,Dott[20],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Serbia,Serbia,Novi Sad,NS Bike,Parking Servis,,2011,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovakia,Slovakia,Bratislava,Whitebikes,Open Source Bike Share,,May 2014,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovakia,Slovakia,Bratislava,Slovnaft BAjk,,Slovnaft,7 September 2018[277],,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovakia,Slovakia,Bratislava,Verejný bicykel,,Antik Telecom,1 June 2020[278],2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovakia,Slovakia,Bratislava,Rekola[68],4 Gen.,Rekola,7 September 2020[279],,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovakia,Slovakia,Humenné,Verejný bicykel,,Antik Telecom,22 June 2021[280],,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovakia,Slovakia,Košice,Verejný bicykel,,Antik Telecom,24 April 2019[281],,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovakia,Slovakia,Krásno nad Kysucou,Verejný bicykel,,Antik Telecom,26 May 2021[282],,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovakia,Slovakia,Kysucké Nové Mesto,Verejný bicykel,,Antik Telecom,26 May 2021[282],,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovakia,Slovakia,Moldava nad Bodvou,Verejný bicykel,,Antik Telecom,25 July 2019[283],2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovakia,Slovakia,Nitra,ARRIVA Bike,nextbike,Arriva,28 July 2017[284],,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovakia,Slovakia,"Poprad, Spišská Teplica",Verejný bicykel,,Antik Telecom,8 August 2019[285]14 May 2021[286],26 February 2024[287],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovakia,Slovakia,Považská Bystrica,Verejný bicykel,,Antik Telecom,17 June 2022[288],,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovakia,Slovakia,Prešov,Verejný bicykel,,Antik Telecom,6 July 2021[289],2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovakia,Slovakia,Sabinov,Verejný bicykel,,Antik Telecom,28 July 2021[290],,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovakia,Slovakia,Sečovce,Verejný bicykel,,Antik Telecom,30 June 2023[291],,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovakia,Slovakia,Senec,nextbike[17],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovakia,Slovakia,Senica,nextbike[17],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovakia,Slovakia,Snina,Verejný bicykel,,Antik Telecom,28 June 2021[280],,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovakia,Slovakia,Svidník,Verejný bicykel,,Antik Telecom,8 June 2021[292],,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovakia,Slovakia,Svit,Verejný bicykel,,Antik Telecom,14 May 2021[286],,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovakia,Slovakia,Terchová,Verejný horský e-bicykel,,Antik Telecom,28 April 2023[293],,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovakia,Slovakia,Trebišov,Verejný bicykel,,Antik Telecom,17 July 2019[294],,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovakia,Slovakia,Trnava,Arboria bike,,City of Trnava,1 March 2019[295],,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovakia,Slovakia,Veľký Šariš,Verejný bicykel,,Antik Telecom,24 June 2020[296],,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovakia,Slovakia,Vranov nad Topľou,Verejný bicykel,,Antik Telecom,15 June 2022[297],2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovakia,Slovakia,Žilina,BikeKIA,nextbike,Arriva,29 March 2019[298],,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovakia,Slovakia,Žilina,nextbike[17],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovenia,Slovenia,Celje[299],KolesCE,,Nomago,13 September 2018,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovenia,Slovenia,Kamnik,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovenia,Slovenia,Kranj[300],KRsKOLESOM,,Mestna občina Kranj,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovenia,Slovenia,Ljubljana[301],Bicike(lj),Cyclocity,JCDecaux,12 May 2011,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovenia,Slovenia,Ljubljana[301],nextbike[17],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovenia,Slovenia,Novo Mesto,goNM[302],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovenia,Slovenia,Murska Sobota,Soboški biciklin[303],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovenia,Slovenia,Rogaška Slatina and Podčetrtek,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovenia,Slovenia,Velenje,BICY,MICikel,,18 September 2012,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Slovenia,Slovenia,Various locations,nextbike[17],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
South Africa,South Africa,"Orania, Northern Cape[304]",Orania Openbare Fietsprojek,,,16 July 2014,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
South Korea,South Korea,Changwon[305][306],NUBIJA,,,October 2008,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
South Korea,South Korea,Daejeon,Tashu,Tashu,"Daejeon Metropolitan Government, Daejeon Metropolitan City Facilities Management Corporation",13 October 2008,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
South Korea,South Korea,Sejong,Eouling,Eouling & New Eouling,Sejong City Transportation Corporation,28 October 2014,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
South Korea,South Korea,Seoul[307],Ddareungi,,,15 October 2015,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,A Coruña,Bicicoruña,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,Arteixo,nextbike[17],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,Barcelona,Bicing,3 Gen. Clear CC,,22 March 2007,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,Barcelona,Bolt[308],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,Barcelona,Donkey Republic[22],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,Barcelona,RideMovi[219],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,Province of Barcelona,Ambici,nextbike[17],,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,Bilbao,nextbike[17],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,Biscay,nextbike[17],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,Canary Islands,nextbike[17],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,Córdoba[309],Eco-bici,3 Gen. Cyclocity,JCDecaux,2003,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,Costa Adeje Region,Dott[20],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,Elche (Elx),bicielx,,,14 June 2010,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,Estepona,Dott[20],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,Gijón,Gijon bici,,,2003 (relaunched in 2023),,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,Girona[310][311],Girocleta,,,25 September 2009,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,Ibiza,nextbike[17],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,Ibiza,Dott[20],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,Las Palmas de Gran Canaria,nextbike[17],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,León,nextbike[17],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,Logroño,nextbike[17],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,Madrid[312],BiciMAD,,,May 2014,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,"Málaga, Andalucía",MálagaBici[313],Cemusa,,2013,November 2021[314],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,"Málaga, Andalucía",Dott[20],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,Mislata,nextbike[17],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,"Murcia, Region of Murcia",Muybici[315],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,Ontinyent,nextbike[17],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,Palma,Bicipalma,nextbike[17],,28 March 2011,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,Pamplona,n'bici,,,July 2007,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,Santander[316][317],nextbike[17],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,Santander[316][317],Tusbic,3 Gen. Cyclocity,,September 2008,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,Santa Cruz de Tenerife,Dott[20],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,Terragona,Dott[20],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,Seville[318],Sevici,3 Gen. Cyclocity,,April 2007,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,Torrent,nextbike[17],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,Urdaibai,nextbike[17],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,Valencia[319],Valenbisi,3 Gen. Cyclocity,JCDecaux,22 June 2010,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,Valladolid,Biki,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Spain,Spain,Zaragoza,Bizi,3 Gen. Clear CC,,28 May 2008,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Sweden,Sweden,Gothenburg,Bolt[320],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Sweden,Sweden,Gothenburg,nextbike[17],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Sweden,Sweden,Gothenburg,Styr & Ställ[321],3 Gen. Cyclocity,JCDecaux,10 August 2010,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Sweden,Sweden,Lund,Lundahoj,3 Gen. Cyclocity,JCDecaux,20 August 2014,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Sweden,Sweden,Malmö,Bolt[322],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Sweden,Sweden,Malmö,Malmö By Bike,3 Gen. Clear CC,,14 May 2016,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Sweden,Sweden,Stockholm,RideMovi[219],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Sweden,Sweden,Stockholm,Stockholm City Bikes,3 Gen. Clear CC,,April 2006,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Sweden,Sweden,Various locations,Donkey Republic[128],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Switzerland,Switzerland,"Aigle, Monthey",PubliBike,PubliBike,,2010,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Switzerland,Switzerland,Bern,PubliBike,PubliBike,,2011,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Switzerland,Switzerland,Chur,MOOINZ,nextbike[17],,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Switzerland,Switzerland,Freiburg,PubliBike,PubliBike,,2010,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
Switzerland,Switzerland,Geneva,Donkey Republic[22],,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_bicycle-sharing_systems,2025-10-29 11:37:25.414315
